screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
KanganaTeam,2019-12-20T13:34:42Z,"RT @republic: Kangana Ranaut had to gain extra weight for 'Panga', reveals director Ashwiny Iyer Tiwari https://t.co/K9x5QyWWcQ",,republic,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,in,1208017883642679296
KanganaTeam,2019-12-20T06:57:04Z,RT @republic: Kangana Ranaut's Queen stole hearts; here are some best moments from the film https://t.co/4BGy6PHgLz,,republic,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1207917817292607489
KanganaTeam,2019-12-19T14:28:18Z,"For every #Manikarnika, there is a Jhalkari Bai who supports selflessly. Here's wishing the gorgeous and supremely talented @anky1912 , Jhalkaribai to our Manikarnika #KanganaRanaut, a very happy birthday! https://t.co/3bJ0v4kcky",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1207668986579542016
KanganaTeam,2019-12-19T09:52:29Z,"Jo sapne dekhte hain woh #Panga lete hain. Prashant, Jaya aur Adi ki kahaani hum sab sejudi hui hai. Trailer out on 23rd Dec 2019 #Pangastories
@foxstarhindi @Ashwinyiyer @jassiegill @RichaChadha @Neenagupta001 @YagyaBhasin
#NikhilMehrotra @ShankarEhsanLoy @Javedakhtarjadu https://t.co/TNB0H0TWo7",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,hi,1207599576770863104
KanganaTeam,2019-12-19T06:32:06Z,"Jo sapne dekhte hain woh #Panga lete hain. Jaya ki kahaani hum sab se judi hai. Trailer out on 23rd December 2019 #Pangastories
@foxstarhindi @Ashwinyiyer @jassiegill @RichaChadha @Neenagupta001 @YagyaBhasin #NikhilMehrotra @ShankarEhsanLoy @Javedakhtarjadu https://t.co/zsoE7MhdKf",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,hi,1207549147303174144
KanganaTeam,2019-12-19T04:36:22Z,"Jaya lekar aa rahi hai apni aur kuch aapse judi kahaani thodi der mein. #Panga #Pangastories
@foxstarhindi @Ashwinyiyer @jassiegill @RichaChadha @Neenagupta001 @YagyaBhasin
#NikhilMehrotra @ShankarEhsanLoy @Javedakhtarjadu https://t.co/adpSnYmV4M",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,hi,1207520021670318081
KanganaTeam,2019-12-19T03:56:27Z,"RT @DelhiTimesTweet: Here’s the first look of #KanganaRanaut as Jaya Nigam from director @Ashwinyiyer Iyer’s sports film #Panga

@jassiegill @RichaChadha https://t.co/YucRSbmXAc",,DelhiTimesTweet,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1207509977725693952
KanganaTeam,2019-12-19T03:56:21Z,RT @republic: Panga: Kangana Ranaut all set to break stereotypes in THIS first look of the film https://t.co/iUlwHYQqvn,,republic,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1207509952413069312
KanganaTeam,2019-12-18T15:59:59Z,"Now who would want to take #Panga with this duo!
#KanganaRanaut and @Ashwinyiyer grace @CosmoIndia's Dec issue.
#GirlPower
#Cosmopolitan
#Cover #December https://t.co/Q0KMT3K2Gp",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1207329670514896896
KanganaTeam,2019-12-18T13:09:57Z,"In an Interview with @timesofindia #KanganaRanaut hit out at actors silence on #CAA
She didnt mince her words on sharing her views &amp; called out Bollywood on being spineless. https://t.co/WizIXl1Mzw",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1207286880217124864
KanganaTeam,2019-12-18T08:27:54Z,Happy Day of Birth @RichaChadha . may you have a wonderful year ahead. https://t.co/YM7ZOmQoG2,,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1207215901419819008
KanganaTeam,2019-12-18T05:34:44Z,"#Panga lene wale kabhi haar nahi maante aur karke dikhate hai. 😎 Let's be a part of this #Panga on 23rd December!

#KanganaRanaut @jassiegill  @RichaChadha @Neenagupta001 @YagyaBhasin
@foxstarhindi https://t.co/jFYEFXA7eZ",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,hi,1207172321686867971
KanganaTeam,2019-12-18T05:27:01Z,"""Kangana Ranaut in Manikarnika: Kangana as the Rani of Jhansi shined throughout the film. She brought the life the true essence of the freedom fighter.""
@Spotboye
#KanganaRanaut #Manikarnika https://t.co/ll5i8zQzGU",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1207170382530146304
KanganaTeam,2019-12-14T03:13:06Z,"RT @AndxplorHD: In this crazy world, do we really want to be normal?

UNroutine @ 9, Judgementall Hai Kya, only on &amp;xplorHD on 15th December, Sunday 9 PM.

To watch &amp;xplorHD, call your DTH/Cable operator now. Channel Number: Airtel – 235.
#CinemaUNboxed @RajkummarRao #KanganaRanaut https://t.co/CBibhhRSUW",,AndxplorHD,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1205687127754731520
KanganaTeam,2019-12-14T03:10:31Z,"#1 Kangana Ranaut

Performance Of The Decade – Rani in ‘Queen’, Datto/Tanuja Trivedi in ‘Tanu weds Manu Returns’
Other performances to watch out for – ‘Tanu Weds Manu’, ‘Judgementall Hai Kya’, ‘Simran’

#KanganaRanaut
#Queen #manikarnika
#TanuWedsManu #JHK https://t.co/JwDs27F0qH",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1205686476194738176
KanganaTeam,2019-12-12T14:21:50Z,"Madras High Court gives a go ahead for Thalaivi and rejects the case filed by #Jayalalithaa ji's Niece Deepa.

#Thalaivi

Jayalalitha biopic: Madras high court refuses to stay release of Queen and Thalaivi | Chennai News - Times of India https://t.co/dXVB61skXx",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1205130645954973696
KanganaTeam,2019-12-12T06:18:35Z,"Happy Day of Birth to the legendary actor, Megastar &amp; Thalaivar #Rajnikanth
#HappyBirthdayRajinikanth 
#HappyBirthdayThalaiva https://t.co/i7XhFymRc9",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1205009029010870274
KanganaTeam,2019-12-11T07:40:46Z,"Take a cue from #KanganaRanaut on how to spice up your work wardrobe | Lifestyle News,The Indian Express
@IndianExpress https://t.co/N6RzgQiv2j",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1204667323770032129
KanganaTeam,2019-12-11T06:38:27Z,"97 years ago, a legend, one of the iconic actors of Indian cinema was born!
 Here's wishing the original Superstar #DilipKumar sahab a very happy birthday https://t.co/T8cJLYEQkz",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1204651641883906049
KanganaTeam,2019-12-10T08:40:26Z,"RT @etimes: This huge build up for #KanganaRanaut's #Thalaivi is gettin' us all excited for the movie 

For the latest Entertainment news download the ETimes app here: https://t.co/qu2zrdIEMa

https://t.co/pEsYrPE4Pk",,etimes,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1204319952313802752
KanganaTeam,2019-12-06T08:07:50Z,"RT @ZeeCinemaME: A night away with your friends or enjoying a soulful drive with bae, tell us what's your #FridayMood? Watch #TanuWedsManuReturns, on 11th December at 8 PM only on #ZeeCinemaME

@ActorMadhavan #KanganaRanaut https://t.co/wknK95vU68",,ZeeCinemaME,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1202862198696972288
KanganaTeam,2019-12-05T09:04:58Z,RT @republic: Kangana Ranaut pays tribute to 'Thalavi' Jayalalithaa on her death anniversary https://t.co/51BYbC8d8G,,republic,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1202514188267999232
KanganaTeam,2019-12-05T08:20:55Z,#KanganaRanaut who is all set to play  #Jayalalitha in the upcoming movie #Thalaivi paid her homage to the iron lady &amp; observed a few minutes of silence on the sets of Thalaivi on the occasion of her death anniversary https://t.co/9b6oYT21jR,,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1202503102055583744
KanganaTeam,2019-12-05T04:49:52Z,"RT @Spotboye: .@Asli_Jacqueline expressed her desire to exchange her dancing skills with #KanganaRanaut for her GUTS! We wonder what would Kangana’s reaction to this be like! 😅

#Bollywood | #Thalaivi | #Manikarnika | @KanganaTeam | @Rangoli_A | #JacquelineFernandez

https://t.co/p9Aq52HtZd",,Spotboye,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1202449989898649600
KanganaTeam,2019-12-05T04:46:38Z,"RT @FeminaIndia: Absolutely, #KanganaRanaut https://t.co/kdCYXbP0YF",,FeminaIndia,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1202449175490596864
KanganaTeam,2019-12-04T10:11:28Z,"RT @FuhSePhantom: Just when you think you know her, she surprises you! #KanganaRanaut #Queen https://t.co/PMRrQ3a1KV",,FuhSePhantom,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1202168532626227200
KanganaTeam,2019-12-04T04:49:56Z,RT @KanganaDaily: Video | Jacqueline Fernandez: “I need Kangana’s guts. We were together at PM Modi’s function and we had a great chat. Honestly I really look up to that girl.” https://t.co/oXIouVJRfr,,KanganaDaily,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1202087617090772992
KanganaTeam,2019-12-03T09:24:54Z,"RT @Koimoi: After India, Kangana Ranaut’s #Manikarnika Is All Set To Entertain Fans In Japan

#KanganaRanaut #Koimoi

https://t.co/I6aMoGBGAk",,Koimoi,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1201794428878413824
KanganaTeam,2019-12-03T09:24:43Z,RT @taran_adarsh: #Manikarnika: #TheQueenOfJhansi heads for #Japan... Will release on 3 Jan 2020 by Zee Studios International... Stars #KanganaRanaut as #ManikarnikaTheQueenOfJhansi... Poster for local audience: https://t.co/EcDjRHncgQ,,taran_adarsh,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1201794383542210561
KanganaTeam,2019-12-03T07:09:25Z,"RT @boxofficeindia: .@ZeeStudiosInt to release #KanganaRanaut starrer #Manikarnika- #TheQueenOfJhansi in Japan on January 3, 2020.

@ZeeStudios_ @Vibzz80 @anky1912 @DirKrish @KamalJain_TheKJ https://t.co/fMQ3JOy3fz",,boxofficeindia,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1201760331665592320
KanganaTeam,2019-12-03T07:08:52Z,"RT @UrbanAsian: #KanganaRanaut starrer #ManikarnikaTheQueenOfJhansi to release in Japan on January 3, 2020.

@ZeeStudios_ @ZeeStudiosInt @Vibzz80 @anky1912 @DirKrish @KamalJain_TheKJ @KanganaTeam https://t.co/lGpK29RjLC",,UrbanAsian,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1201760194616709120
KanganaTeam,2019-12-02T09:24:50Z,"RT @TheStatesmanLtd: #KanganaRanaut shares throwback pic on sister #rangolichandel 's birthday, pens heartfelt note

https://t.co/Hy7ly8gRqY",,TheStatesmanLtd,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1201432021161037824
KanganaTeam,2019-12-02T07:52:26Z,"RT @htTweets: At #HTLS 2015, #KanganaRanaut spoke about how Bollywood has changed as an industry. She said the industry is more accepting to people now. 

Torchbearers from various fields to hold ‘Conversations for a #BetterTomorrow’ at #HTLS2019 on Dec 6-7 

Stay tuned. https://t.co/TGqxpXBa1K",,htTweets,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1201408767973195777
KanganaTeam,2019-12-02T07:52:19Z,RT @pinkvilla: #KanganaRanaut and #RangoliChandel shell out major sibling goals in a throwback picture; Check it out https://t.co/NLih5aPwxr,,pinkvilla,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1201408740366241793
KanganaTeam,2019-12-02T04:01:55Z,"Here's wishing @Rangoli_A, one of the strongest and fearless women, a very Happy Birthday. She and #KanganaRanaut set a shining example of how siblings should stick through thick and thin.

 On her birthday, here's an adorable throwback picture of the Ranaut family https://t.co/PVbFBOYZvE",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1201350758463156224
